,Date,Close,High,Low,Open,Volume
195,9/30/2008,"1,656.73","1,772.50","1,634.81","1,772.50",0
196,8/31/2008,"1,780.45","1,789.85","1,757.57","1,771.59",0
197,7/31/2008,"1,777.72","1,793.17","1,742.09","1,793.17",0
198,6/30/2008,"1,795.98","1,887.24","1,795.61","1,879.34",0
199,5/31/2008,"1,885.67","1,909.83","1,875.35","1,878.13",0
200,4/30/2008,"1,865.56","1,871.78","1,825.26","1,837.94",0
201,3/31/2008,"1,812.33","1,824.61","1,772.97","1,816.02",0
202,2/29/2008,"1,821.18","1,844.35","1,797.24","1,843.30",0
203,1/31/2008,"1,825.74","1,876.08","1,770.08","1,876.08",0
204,12/31/2007,"1,883.43","1,909.71","1,851.05","1,886.61",0
205,11/30/2007,"1,889.82","1,907.44","1,842.18","1,903.47",0
206,10/31/2007,"1,925.64","1,925.64","1,884.94","1,900.37",0
207,9/30/2007,"1,886.34","1,887.94","1,825.22","1,842.64",0
208,8/31/2007,"1,833.17","1,836.57","1,772.66","1,818.15",0
209,7/31/2007,"1,820.46","1,880.02","1,815.30","1,852.78",0
210,6/30/2007,"1,840.07","1,859.39","1,815.68","1,855.44",0
211,5/31/2007,"1,850.25","1,850.25","1,817.63","1,817.63",0
212,4/30/2007,"1,816.58","1,826.25","1,772.76","1,772.76",0
213,3/31/2007,"1,769.55","1,777.75","1,720.07","1,745.99",0
214,2/28/2007,"1,750.88","1,782.71","1,750.88","1,756.55",0
215,1/31/2007,"1,748.49","1,748.49","1,723.35","1,736.18",0
216,12/31/2006,"1,733.76","1,738.20","1,722.97","1,722.97",0
217,11/30/2006,"1,723.20","1,723.20","1,677.24","1,681.50",0
218,10/31/2006,"1,685.34","1,689.20","1,642.50","1,644.08",0
219,9/30/2006,"1,645.32","1,648.27","1,614.39","1,633.61",0
220,8/31/2006,"1,629.06","1,629.06","1,592.02","1,592.02",0
221,7/31/2006,"1,597.91","1,597.91","1,553.30","1,597.30",0
222,6/30/2006,"1,590.34","1,606.78","1,539.12","1,597.13",0
223,5/31/2006,"1,587.72","1,643.54","1,576.51","1,620.35",0
224,4/30/2006,"1,622.57","1,622.57","1,593.76","1,600.55",0
225,3/31/2006,"1,597.52","1,600.54","1,566.76","1,586.74",0
226,2/28/2006,"1,580.09","1,587.07","1,559.16","1,580.96",0
227,1/31/2006,"1,580.67","1,580.67","1,551.59","1,551.59",0
228,12/31/2005,"1,534.93","1,544.51","1,526.00","1,526.00",0
229,11/30/2005,"1,515.31","1,525.63","1,479.84","1,479.84",0
230,10/31/2005,"1,480.40","1,506.60","1,461.51","1,506.60",0
231,9/30/2005,"1,508.97","1,513.23","1,495.14","1,502.15",0
232,8/31/2005,"1,494.34","1,496.07","1,478.38","1,487.04",0
233,7/31/2005,"1,484.84","1,488.67","1,454.17","1,454.17",0
234,6/30/2005,"1,453.78","1,464.93","1,446.46","1,448.89",0
235,5/31/2005,"1,439.59","1,441.55","1,409.80","1,413.65",0
236,4/30/2005,"1,409.43","1,431.74","1,402.68","1,423.74",0
237,3/31/2005,"1,424.86","1,457.50","1,411.21","1,445.45",0
238,2/28/2005,"1,442.37","1,445.07","1,420.85","1,420.91",0
239,1/31/2005,"1,416.42","1,426.54","1,403.01","1,426.54",0
240,12/31/2004,"1,433.93","1,433.93","1,404.00","1,409.31",0
241,11/30/2004,"1,400.20","1,404.65","1,358.68","1,358.68",0
242,10/31/2004,"1,358.36","1,358.36","1,336.64","1,346.42",0
243,9/30/2004,"1,335.77","1,341.13","1,318.61","1,319.15",0
244,8/31/2004,"1,314.84","1,314.84","1,284.05","1,304.67",0
245,7/31/2004,"1,302.21","1,321.56","1,288.83","1,320.32",0
246,6/30/2004,"1,324.46","1,324.46","1,298.03","1,306.09",0
247,5/31/2004,"1,305.20","1,308.54","1,267.91","1,302.44",0
248,4/30/2004,"1,296.78","1,337.20","1,296.78","1,335.14",0
249,3/31/2004,"1,329.61","1,343.30","1,303.78","1,338.59",0
250,2/29/2004,"1,328.46","1,335.37","1,302.33","1,308.73",0
251,1/31/2004,"1,306.81","1,323.98","1,286.35","1,286.35",0
252,12/31/2003,"1,286.27","1,286.27","1,245.72","1,248.25",0
253,11/30/2003,"1,239.78","1,239.78","1,222.06","1,229.51",0
254,10/31/2003,"1,225.24","1,225.60","1,198.32","1,198.32",0
255,9/30/2003,"1,184.74","1,203.48","1,179.34","1,179.34",0
256,8/31/2003,"1,173.33","1,173.33","1,138.12","1,145.67",0
257,7/31/2003,"1,151.26","1,168.70","1,144.03","1,151.22",0
258,6/30/2003,"1,147.78","1,174.37","1,140.68","1,140.68",0
259,5/31/2003,"1,135.60","1,135.60","1,084.26","1,084.26",0
260,4/30/2003,"1,083.72","1,083.72","1,036.00","1,036.00",0
261,3/31/2003,"1,029.73","1,051.49","1,005.10","1,032.06",0
262,2/28/2003,"1,032.66","1,040.59","1,018.46","1,040.59",0
263,1/31/2003,"1,037.03","1,079.87","1,030.34","1,064.37",0
264,12/31/2002,"1,050.20","1,070.26","1,045.46","1,070.26",0
265,11/30/2002,"1,070.40","1,070.40","1,032.00","1,042.39",0
266,10/31/2002,"1,035.41","1,035.41",965.68,"1,012.30",0
267,9/30/2002,998.30,"1,051.96",995.26,"1,034.83",0
268,8/31/2002,"1,054.20","1,075.93","1,004.96","1,029.52",0
269,7/31/2002,"1,043.59","1,089.31",990.22,"1,084.84",0
270,6/30/2002,"1,094.23","1,118.85","1,080.50","1,118.85",0
271,5/31/2002,"1,129.52","1,144.55","1,116.04","1,132.58",0
272,4/30/2002,"1,129.23","1,147.67","1,122.88","1,142.06",0
273,3/31/2002,"1,143.03","1,151.69","1,124.28","1,124.28",0
274,2/28/2002,"1,112.58","1,114.64","1,092.69","1,114.06",0
275,1/31/2002,"1,116.12","1,141.00","1,106.42","1,127.56",0
276,12/31/2001,"1,125.54","1,134.76","1,106.14","1,110.12",0
277,11/30/2001,"1,115.46","1,120.99","1,073.58","1,073.58",0
278,10/31/2001,"1,061.49","1,080.33","1,031.98","1,031.98",0
279,9/30/2001,"1,035.89","1,084.85",992.10,"1,084.85",0
280,8/31/2001,"1,089.43","1,122.57","1,087.62","1,119.50",0
281,7/31/2001,"1,115.68","1,126.16","1,093.32","1,126.16",0
282,6/30/2001,"1,121.29","1,161.83","1,113.74","1,148.66",0
283,5/31/2001,"1,145.49","1,175.06","1,139.19","1,151.28",0
284,4/30/2001,"1,142.34","1,142.34","1,064.76","1,082.87",0
285,3/31/2001,"1,092.25","1,143.96","1,071.38","1,130.96",0
286,2/28/2001,"1,130.68","1,186.06","1,128.00","1,186.06",0
287,1/31/2001,"1,182.06","1,182.06","1,140.21","1,140.21",0
288,12/31/2000,"1,153.97","1,165.90","1,122.49","1,132.23",0
289,11/30/2000,"1,129.00","1,168.97","1,126.86","1,163.70",0
290,10/31/2000,"1,161.97","1,167.68","1,125.85","1,167.68",0
291,9/30/2000,"1,168.52","1,197.51","1,162.34","1,197.51",0
292,8/31/2000,"1,191.29","1,191.29","1,152.37","1,152.37",0
293,7/31/2000,"1,147.89","1,178.69","1,142.92","1,165.61",0
294,6/30/2000,"1,156.49","1,165.16","1,148.14","1,148.14",0
295,5/31/2000,"1,135.52","1,150.90","1,113.64","1,150.90",0
296,4/30/2000,"1,144.32","1,169.40","1,117.53","1,164.90",0
297,3/31/2000,"1,164.73","1,168.41","1,112.98","1,122.70",0
298,2/29/2000,"1,113.62","1,128.86","1,102.82","1,112.57",0
299,1/31/2000,"1,107.25","1,133.67","1,103.16","1,128.21",0
300,12/31/1999,"1,134.93","1,134.93","1,096.05","1,096.05",0
301,11/30/1999,"1,093.50","1,106.00","1,070.75","1,070.97",0
302,10/31/1999,"1,072.55","1,072.55","1,029.37","1,044.13",0
303,9/30/1999,"1,045.60","1,069.18","1,041.55","1,057.45",0
304,8/31/1999,"1,051.83","1,074.36","1,032.19","1,055.10",0
305,7/31/1999,"1,056.34","1,085.76","1,056.34","1,070.41",0
306,6/30/1999,"1,065.62","1,065.62","1,033.26","1,033.26",0
307,5/31/1999,"1,035.38","1,063.71","1,029.13","1,057.11",0
308,4/30/1999,"1,049.78","1,055.18","1,015.71","1,015.71",0
309,3/31/1999,"1,013.58","1,020.89",981.96,984.93,0
310,2/28/1999,987.73,"1,011.01",986.43,"1,011.01",0
311,1/31/1999,"1,012.01","1,021.15",994.03,"1,002.67",0
312,12/31/1998,"1,000.00","1,000.00","1,000.00","1,000.00",0
