,Date,Close,High,Low,Open,Volume
38,9/30/2021,"17,512.93","18,474.20","17,512.93","18,425.02",0
39,8/31/2021,"18,415.92","18,455.30","17,851.49","17,851.49",0
40,7/31/2021,"17,879.15","18,033.88","17,347.95","17,500.65",0
41,6/30/2021,"17,424.65","17,424.65","16,792.58","16,842.10",0
42,5/31/2021,"16,879.68","16,967.03","16,281.13","16,864.69",0
43,4/30/2021,"16,837.80","16,950.27","16,149.09","16,149.09",0
44,3/31/2021,"15,957.24","15,957.24","15,131.60","15,724.47",0
45,2/28/2021,"15,348.67","15,963.03","15,319.97","15,319.97",0
46,1/31/2021,"15,065.13","15,627.92","15,009.68","15,221.44",0
47,12/31/2020,"15,221.44","15,221.44","14,772.97","14,819.06",0
48,11/30/2020,"14,642.41","14,701.09","13,335.71","13,335.71",0
49,10/31/2020,"13,199.22","14,334.28","13,199.22","13,751.12",0
50,9/30/2020,"13,663.91","14,572.51","13,119.25","14,375.36",0
51,8/31/2020,"14,271.45","14,271.45","13,257.52","13,257.52",0
52,7/31/2020,"13,152.23","13,182.59","12,507.34","12,507.34",0
53,6/30/2020,"12,418.98","12,820.13","11,995.76","12,181.41",0
54,5/31/2020,"12,143.21","12,143.21","11,283.03","11,283.03",0
55,4/30/2020,"11,600.77","11,676.71","9,824.10","9,824.10",0
56,3/31/2020,"10,271.47","12,277.22","8,915.35","12,116.42",0
57,2/29/2020,"11,567.15","13,249.59","11,567.15","12,669.43",0
58,1/31/2020,"12,567.39","12,926.88","12,504.88","12,504.88",0
59,12/31/2019,"12,504.88","12,548.00","11,944.46","12,022.03",0
60,11/30/2019,"12,128.09","12,171.06","11,793.47","11,793.47",0
61,10/31/2019,"11,683.98","11,711.37","11,073.60","11,274.73",0
62,9/30/2019,"11,408.42","11,533.96","11,143.40","11,222.87",0
63,8/31/2019,"11,222.87","11,289.21","10,870.59","11,289.21",0
64,7/31/2019,"11,381.55","11,566.68","11,298.21","11,298.21",0
65,6/30/2019,"11,206.05","11,260.91","10,431.29","10,431.29",0
66,5/31/2019,"10,480.12","11,188.94","10,480.12","11,108.23",0
67,4/30/2019,"11,186.63","11,186.63","10,864.07","10,864.07",0
68,3/31/2019,"10,740.84","10,824.06","10,381.48","10,597.63",0
69,2/28/2019,"10,524.98","10,559.69","10,212.35","10,218.70",0
70,1/31/2019,"10,209.86","10,209.86","9,262.10","9,489.81",0
71,12/31/2018,"9,489.81","10,520.58","8,882.53","10,520.58",0
72,11/30/2018,"10,408.74","10,592.16","9,886.53","10,313.81",0
73,10/31/2018,"10,213.93","11,006.28","9,947.22","10,997.55",0
74,9/30/2018,"10,944.93","10,992.84","10,754.26","10,867.96",0
75,8/31/2018,"10,867.96","10,908.34","10,500.06","10,500.06",0
76,7/31/2018,"10,500.17","10,629.47","10,087.97","10,147.82",0
77,6/30/2018,"10,111.59","10,366.11","10,036.90","10,176.00",0
78,5/31/2018,"10,061.63","10,156.93","9,742.51","9,832.09",0
79,4/30/2018,"9,801.79","10,031.59","9,545.10","9,545.10",0
80,3/31/2018,"9,762.77","10,325.26","9,571.18","9,916.85",0
81,2/28/2018,"10,058.16","10,420.33","9,523.42","10,420.33",0
82,1/31/2018,"10,422.27","10,594.69","9,828.28","9,828.28",0
83,12/31/2017,"9,828.28","9,899.04","9,659.54","9,704.52",0
84,11/30/2017,"9,723.13","9,723.13","9,416.35","9,466.49",0
85,10/31/2017,"9,450.28","9,472.46","9,255.13","9,255.13",0
86,9/30/2017,"9,218.90","9,218.90","8,994.74","9,063.90",0
87,8/31/2017,"9,049.30","9,049.30","8,867.10","9,013.62",0
88,7/31/2017,"8,989.92","9,016.31","8,760.28","8,817.79",0
89,6/30/2017,"8,802.61","8,910.20","8,788.06","8,810.77",0
90,5/31/2017,"8,747.53","8,758.14","8,535.54","8,626.82",0
91,4/30/2017,"8,607.92","8,618.33","8,402.22","8,502.97",0
92,3/31/2017,"8,511.59","8,616.57","8,442.27","8,616.57",0
93,2/28/2017,"8,499.05","8,516.23","8,168.73","8,168.73",0
94,1/31/2017,"8,161.37","8,224.02","8,010.38","8,010.38",0
95,12/31/2016,"8,010.38","8,115.87","7,813.27","7,813.27",0
96,11/30/2016,"7,838.68","7,885.58","7,449.47","7,542.27",0
97,10/31/2016,"7,591.94","7,715.75","7,591.94","7,695.83",0
98,9/30/2016,"7,717.21","7,773.68","7,572.15","7,717.34",0
99,8/31/2016,"7,715.89","7,775.57","7,657.11","7,700.15",0
100,7/31/2016,"7,702.58","7,707.41","7,408.66","7,449.36",0
101,6/30/2016,"7,433.59","7,487.48","7,092.11","7,424.21",0
102,5/31/2016,"7,415.03","7,424.50","7,215.86","7,339.93",0
103,4/30/2016,"7,280.95","7,425.28","7,208.81","7,308.83",0
104,3/31/2016,"7,258.93","7,276.07","6,974.37","6,978.17",0
105,2/29/2016,"6,813.32","6,885.84","6,455.93","6,844.60",0
106,1/31/2016,"6,847.86","7,204.84","6,572.28","7,204.84",0
107,12/31/2015,"7,204.84","7,391.38","7,070.68","7,391.38",0
108,11/30/2015,"7,311.17","7,403.00","7,110.80","7,378.84",0
109,10/31/2015,"7,292.55","7,333.27","6,727.11","6,727.11",0
110,9/30/2015,"6,711.73","6,964.15","6,573.92","6,673.91",0
111,8/31/2015,"6,876.36","7,329.38","6,506.37","7,314.81",0
112,7/31/2015,"7,333.08","7,426.42","7,115.95","7,219.34",0
113,6/30/2015,"7,167.46","7,376.30","7,147.03","7,323.49",0
114,5/31/2015,"7,307.21","7,379.29","7,193.27","7,289.19",0
115,4/30/2015,"7,213.29","7,325.42","7,101.98","7,101.98",0
116,3/31/2015,"7,129.81","7,299.94","7,038.70","7,299.94",0
117,2/28/2015,"7,254.59","7,290.89","6,948.93","6,948.93",0
118,1/31/2015,"6,860.34","7,104.70","6,857.15","7,074.59",0
119,12/31/2014,"7,074.59","7,181.39","6,774.19","7,054.89",0
120,11/30/2014,"7,101.22","7,116.93","6,894.44","6,911.97",0
121,10/31/2014,"6,912.75","6,912.75","6,380.08","6,665.69",0
122,9/30/2014,"6,754.81","6,880.88","6,728.07","6,840.10",0
123,8/31/2014,"6,840.10","6,840.10","6,513.34","6,564.10",0
124,7/31/2014,"6,582.02","6,775.60","6,582.02","6,710.82",0
125,6/30/2014,"6,662.50","6,669.59","6,538.67","6,541.46",0
126,5/31/2014,"6,536.89","6,536.89","6,328.62","6,381.90",0
127,4/30/2014,"6,381.35","6,395.00","6,147.29","6,376.93",0
128,3/31/2014,"6,332.38","6,346.14","6,223.61","6,233.50",0
129,2/28/2014,"6,278.96","6,278.96","5,878.88","5,878.88",0
130,1/31/2014,"6,013.70","6,234.54","5,983.14","6,229.92",0
131,12/31/2013,"6,229.92","6,229.92","5,982.22","6,060.98",0
132,11/30/2013,"6,078.71","6,081.37","5,871.27","5,915.76",0
133,10/31/2013,"5,899.23","5,949.03","5,547.53","5,679.85",0
134,9/30/2013,"5,634.58","5,776.99","5,468.41","5,468.41",0
135,8/31/2013,"5,468.41","5,709.93","5,455.23","5,699.17",0
136,7/31/2013,"5,632.42","5,665.25","5,391.75","5,391.75",0
137,6/30/2013,"5,363.34","5,512.12","5,253.72","5,475.68",0
138,5/31/2013,"5,438.06","5,560.11","5,275.92","5,275.92",0
139,4/30/2013,"5,322.96","5,322.96","5,139.39","5,190.75",0
140,3/31/2013,"5,208.86","5,208.86","5,035.85","5,035.85",0
141,2/28/2013,"5,024.15","5,068.18","4,936.09","5,008.63",0
142,1/31/2013,"4,957.49","4,990.21","4,726.57","4,726.57",0
143,12/31/2012,"4,726.57","4,794.46","4,648.79","4,674.00",0
144,11/30/2012,"4,696.42","4,722.06","4,479.60","4,721.23",0
145,10/31/2012,"4,673.63","4,839.14","4,662.27","4,782.45",0
146,9/30/2012,"4,767.98","4,837.66","4,638.11","4,647.85",0
147,8/31/2012,"4,647.85","4,678.50","4,502.48","4,533.69",0
148,7/31/2012,"4,545.72","4,565.19","4,394.80","4,486.65",0
149,6/30/2012,"4,474.53","4,474.53","4,195.73","4,195.73",0
150,5/31/2012,"4,298.26","4,590.95","4,249.82","4,590.95",0
151,4/30/2012,"4,565.40","4,624.95","4,439.30","4,624.95",0
152,3/31/2012,"4,591.60","4,613.57","4,372.59","4,465.96",0
153,2/29/2012,"4,438.46","4,457.56","4,286.97","4,286.97",0
154,1/31/2012,"4,250.59","4,291.73","4,073.83","4,073.83",0
155,12/31/2011,"4,073.83","4,096.77","3,904.82","4,019.39",0
156,11/30/2011,"4,026.91","4,112.78","3,743.02","3,925.12",0
157,10/31/2011,"4,036.24","4,138.01","3,547.20","3,547.20",0
158,9/30/2011,"3,646.62","3,909.22","3,638.20","3,867.12",0
159,8/31/2011,"3,911.15","4,112.99","3,595.40","4,112.99",0
160,7/31/2011,"4,126.51","4,305.20","4,126.51","4,258.79",0
161,6/30/2011,"4,199.07","4,199.07","4,021.91","4,170.88",0
162,5/31/2011,"4,264.79","4,310.53","4,173.57","4,310.53",0
163,4/30/2011,"4,317.29","4,317.29","4,129.12","4,208.65",0
164,3/31/2011,"4,188.21","4,210.18","3,972.56","4,133.81",0
165,2/28/2011,"4,197.08","4,241.34","4,125.13","4,135.02",0
166,1/31/2011,"4,065.85","4,107.73","4,013.33","4,013.93",0
167,12/31/2010,"3,970.40","3,975.69","3,803.05","3,803.05",0
168,11/30/2010,"3,722.12","3,866.57","3,722.08","3,736.08",0
169,10/31/2010,"3,731.18","3,737.77","3,576.69","3,605.37",0
170,9/30/2010,"3,588.28","3,613.11","3,391.15","3,391.15",0
171,8/31/2010,"3,296.39","3,537.06","3,289.14","3,525.92",0
172,7/31/2010,"3,449.99","3,486.25","3,201.71","3,214.03",0
173,6/30/2010,"3,224.22","3,490.27","3,224.22","3,348.66",0
174,5/31/2010,"3,402.04","3,752.62","3,337.40","3,752.62",0
175,4/30/2010,"3,707.56","3,798.90","3,690.57","3,690.57",0
176,3/31/2010,"3,665.04","3,676.08","3,494.83","3,494.83",0
177,2/28/2010,"3,463.97","3,481.68","3,322.56","3,421.84",0
178,1/31/2010,"3,376.63","3,612.59","3,376.63","3,500.07",0
179,12/31/2009,"3,500.07","3,537.95","3,435.11","3,495.20",0
180,11/30/2009,"3,454.52","3,497.89","3,274.53","3,274.53",0
181,10/31/2009,"3,253.03","3,429.90","3,208.02","3,219.90",0
182,9/30/2009,"3,299.73","3,341.22","3,115.51","3,123.64",0
183,8/31/2009,"3,188.41","3,220.65","3,065.75","3,138.86",0
184,7/31/2009,"3,093.59","3,093.59","2,768.57","2,899.13",0
185,6/30/2009,"2,888.02","2,963.58","2,809.22","2,945.73",0
186,5/31/2009,"2,878.28","2,893.38","2,735.62","2,735.62",0
187,4/30/2009,"2,719.33","2,724.91","2,555.28","2,555.28",0
188,3/31/2009,"2,514.02","2,620.00","2,144.69","2,213.96",0
189,2/28/2009,"2,317.14","2,717.00","2,317.14","2,578.28",0
190,1/31/2009,"2,577.25","2,892.67","2,506.56","2,805.41",0
191,12/31/2008,"2,805.41","2,835.81","2,536.48","2,536.48",0
192,11/30/2008,"2,782.13","3,099.83","2,343.21","2,978.65",0
193,10/31/2008,"2,986.96","3,543.04","2,621.94","3,543.04",0
194,9/30/2008,"3,557.94","3,898.92","3,372.19","3,898.92",0
195,8/31/2008,"3,898.92","3,958.03","3,793.54","3,828.08",0
196,7/31/2008,"3,850.66","3,903.17","3,694.93","3,898.66",0
197,6/30/2008,"3,881.62","4,235.64","3,873.57","4,177.87",0
198,5/31/2008,"4,221.03","4,293.76","4,146.23","4,242.78",0
199,4/30/2008,"4,172.16","4,209.57","4,003.01","4,124.43",0
200,3/31/2008,"3,983.37","4,070.23","3,830.17","3,998.16",0
201,2/29/2008,"3,996.39","4,173.54","3,971.11","4,173.54",0
202,1/31/2008,"4,128.02","4,398.09","3,933.35","4,398.09",0
203,12/31/2007,"4,398.09","4,533.88","4,329.70","4,403.53",0
204,11/30/2007,"4,430.22","4,531.26","4,208.05","4,494.89",0
205,10/31/2007,"4,614.09","4,645.74","4,464.37","4,590.62",0
206,9/30/2007,"4,531.92","4,545.74","4,299.09","4,353.65",0
207,8/31/2007,"4,353.65","4,414.29","4,152.66","4,310.45",0
208,7/31/2007,"4,278.38","4,553.65","4,278.38","4,446.49",0
209,6/30/2007,"4,399.05","4,496.72","4,359.15","4,488.66",0
210,5/31/2007,"4,472.08","4,473.07","4,332.36","4,332.36",0
211,4/30/2007,"4,320.76","4,356.70","4,149.99","4,149.99",0
212,3/31/2007,"4,140.05","4,186.19","3,999.94","4,082.34",0
213,2/28/2007,"4,091.88","4,244.80","4,067.37","4,206.04",0
214,1/31/2007,"4,185.23","4,192.01","4,099.72","4,122.45",0
215,12/31/2006,"4,122.45","4,145.49","4,049.62","4,049.62",0
216,11/30/2006,"4,059.54","4,071.96","3,951.87","3,959.06",0
217,10/31/2006,"3,987.30","4,019.90","3,850.48","3,850.48",0
218,9/30/2006,"3,864.75","3,872.81","3,742.76","3,790.04",0
219,8/31/2006,"3,768.39","3,770.57","3,658.30","3,667.95",0
220,7/31/2006,"3,683.61","3,688.56","3,554.50","3,678.90",0
221,6/30/2006,"3,648.14","3,689.41","3,512.93","3,680.83",0
222,5/31/2006,"3,635.88","3,781.83","3,594.16","3,724.60",0
223,4/30/2006,"3,740.64","3,740.64","3,667.06","3,698.22",0
224,3/31/2006,"3,689.74","3,722.67","3,626.52","3,678.44",0
225,2/28/2006,"3,647.15","3,686.11","3,566.98","3,646.92",0
226,1/31/2006,"3,642.71","3,690.67","3,556.47","3,556.47",0
227,12/31/2005,"3,556.47","3,625.32","3,556.47","3,603.24",0
228,11/30/2005,"3,561.79","3,617.20","3,424.91","3,424.91",0
229,10/31/2005,"3,437.94","3,474.79","3,348.34","3,474.79",0
230,9/30/2005,"3,481.23","3,515.08","3,432.96","3,457.12",0
231,8/31/2005,"3,453.06","3,515.65","3,408.83","3,487.56",0
232,7/31/2005,"3,483.97","3,512.17","3,375.78","3,375.78",0
233,6/30/2005,"3,366.74","3,439.80","3,366.74","3,403.76",0
234,5/31/2005,"3,371.35","3,393.66","3,267.21","3,286.83",0
235,4/30/2005,"3,272.87","3,353.18","3,211.11","3,298.18",0
236,3/31/2005,"3,320.81","3,437.30","3,279.32","3,395.94",0
237,2/28/2005,"3,377.61","3,400.30","3,323.25","3,335.26",0
238,1/31/2005,"3,312.60","3,365.79","3,265.13","3,365.79",0
239,12/31/2004,"3,391.47","3,397.26","3,291.60","3,328.46",0
240,11/30/2004,"3,277.38","3,310.18","3,160.42","3,160.46",0
241,10/31/2004,"3,159.93","3,197.34","3,060.90","3,167.23",0
242,9/30/2004,"3,119.81","3,166.71","3,092.05","3,104.08",0
243,8/31/2004,"3,099.22","3,108.82","2,982.46","3,096.32",0
244,7/31/2004,"3,081.20","3,152.15","3,033.85","3,152.15",0
245,6/30/2004,"3,183.43","3,194.22","3,118.96","3,129.85",0
246,5/31/2004,"3,127.55","3,131.36","3,032.04","3,119.81",0
247,4/30/2004,"3,090.23","3,199.00","3,090.23","3,147.36",0
248,3/31/2004,"3,129.19","3,216.57","3,033.99","3,214.04",0
249,2/29/2004,"3,184.73","3,222.41","3,138.45","3,161.25",0
250,1/31/2004,"3,149.62","3,218.52","3,088.25","3,095.98",0
251,12/31/2003,"3,095.98","3,095.98","2,946.99","2,969.10",0
252,11/30/2003,"2,936.32","2,937.62","2,875.01","2,937.62",0
253,10/31/2003,"2,915.71","2,917.10","2,834.33","2,834.33",0
254,9/30/2003,"2,771.23","2,892.47","2,771.23","2,797.06",0
255,8/31/2003,"2,797.06","2,797.06","2,689.15","2,729.82",0
256,7/31/2003,"2,759.66","2,807.56","2,728.05","2,739.29",0
257,6/30/2003,"2,716.07","2,816.94","2,684.78","2,684.78",0
258,5/31/2003,"2,675.30","2,675.30","2,555.92","2,555.92",0
259,4/30/2003,"2,555.31","2,562.48","2,393.56","2,393.56",0
260,3/31/2003,"2,363.62","2,498.53","2,231.96","2,322.55",0
261,2/28/2003,"2,339.68","2,386.60","2,271.55","2,386.60",0
262,1/31/2003,"2,373.51","2,585.57","2,340.80","2,437.08",0
263,12/31/2002,"2,437.08","2,591.37","2,425.24","2,591.37",0
264,11/30/2002,"2,596.34","2,604.51","2,438.16","2,500.85",0
265,10/31/2002,"2,460.79","2,495.33","2,155.85","2,345.52",0
266,9/30/2002,"2,251.61","2,533.45","2,251.61","2,533.45",0
267,8/31/2002,"2,533.45","2,665.75","2,303.05","2,440.98",0
268,7/31/2002,"2,517.68","2,704.09","2,191.55","2,641.52",0
269,6/30/2002,"2,700.66","2,875.45","2,657.49","2,847.67",0
270,5/31/2002,"2,922.97","3,036.37","2,862.33","2,970.92",0
271,4/30/2002,"2,941.50","3,162.17","2,910.58","3,162.17",0
272,3/31/2002,"3,163.58","3,232.35","3,125.81","3,130.29",0
273,2/28/2002,"3,057.53","3,099.59","2,985.52","3,099.59",0
274,1/31/2002,"3,123.29","3,251.88","3,040.99","3,184.49",0
275,12/31/2001,"3,184.49","3,255.61","3,110.29","3,149.16",0
276,11/30/2001,"3,177.01","3,230.16","3,019.95","3,019.95",0
277,10/31/2001,"2,951.29","3,078.86","2,902.79","2,902.79",0
278,9/30/2001,"2,905.69","3,137.28","2,686.15","3,137.28",0
279,8/31/2001,"3,137.28","3,390.88","3,123.83","3,376.58",0
280,7/31/2001,"3,362.22","3,434.63","3,254.43","3,434.63",0
281,6/30/2001,"3,394.60","3,575.49","3,356.62","3,506.37",0
282,5/31/2001,"3,490.92","3,662.66","3,469.86","3,536.05",0
283,4/30/2001,"3,481.24","3,508.42","3,042.45","3,175.98",0
284,3/31/2001,"3,221.83","3,529.09","3,105.60","3,478.69",0
285,2/28/2001,"3,473.03","3,902.33","3,473.03","3,902.33",0
286,1/31/2001,"3,878.61","3,908.28","3,630.61","3,750.95",0
287,12/31/2000,"3,750.95","3,990.62","3,598.38","3,764.97",0
288,11/30/2000,"3,768.19","4,165.92","3,768.19","4,124.38",0
289,10/31/2000,"4,156.34","4,198.77","3,854.20","4,193.11",0
290,9/30/2000,"4,201.49","4,458.28","4,178.40","4,458.28",0
291,8/31/2000,"4,450.34","4,450.34","4,188.16","4,192.25",0
292,7/31/2000,"4,174.07","4,396.54","4,134.04","4,279.96",0
293,6/30/2000,"4,243.64","4,326.55","4,188.91","4,188.91",0
294,5/31/2000,"4,107.42","4,265.58","3,961.01","4,265.58",0
295,4/30/2000,"4,225.19","4,436.43","3,944.45","4,408.97",0
296,3/31/2000,"4,375.75","4,477.96","3,966.01","4,037.58",0
297,2/29/2000,"3,994.03","4,199.55","3,893.09","4,105.96",0
298,1/31/2000,"4,061.03","4,236.62","3,951.37","4,206.70",0
299,12/31/1999,"4,232.75","4,232.75","4,053.67","4,053.67",0
300,11/30/1999,"4,025.38","4,118.88","3,882.30","3,903.98",0
301,10/31/1999,"3,931.47","3,931.47","3,575.23","3,677.67",0
302,9/30/1999,"3,674.97","3,884.41","3,658.95","3,804.12",0
303,8/31/1999,"3,770.79","3,949.45","3,640.22","3,780.54",0
304,7/31/1999,"3,782.06","4,047.69","3,782.06","3,928.57",0
305,6/30/1999,"3,906.13","3,906.13","3,668.28","3,679.40",0
306,5/31/1999,"3,708.05","3,903.19","3,652.70","3,865.04",0
307,4/30/1999,"3,812.01","3,908.60","3,670.46","3,708.41",0
308,3/31/1999,"3,691.33","3,781.74","3,516.71","3,546.78",0
309,2/28/1999,"3,553.03","3,650.88","3,473.36","3,644.89",0
310,1/31/1999,"3,665.04","3,665.04","3,452.66","3,496.59",0
311,12/31/1998,"3,496.59","3,533.82","3,228.32","3,328.16",0
312,11/30/1998,"3,295.73","3,376.43","3,128.41","3,131.51",0
313,10/31/1998,"3,097.22","3,097.22","2,700.14","2,775.94",0
314,9/30/1998,"2,866.79","2,994.39","2,723.36","2,789.16",0
315,8/31/1998,"2,683.55","3,107.96","2,683.55","3,107.96",0
316,7/31/1998,"3,131.31","3,313.71","3,131.31","3,188.54",0
317,6/30/1998,"3,147.28","3,161.69","2,987.23","3,017.63",0
318,5/31/1998,"3,017.56","3,099.59","3,017.56","3,092.98",0
319,4/30/1998,"3,069.14","3,119.50","2,995.19","3,054.08",0
320,3/31/1998,"3,036.70","3,050.34","2,850.06","2,885.90",0
321,2/28/1998,"2,891.75","2,891.75","2,762.87","2,762.87",0
322,1/31/1998,"2,705.93","2,719.34","2,557.99","2,674.56",0
323,12/31/1997,"2,674.56","2,712.42","2,571.57","2,682.77",0
324,11/30/1997,"2,627.65","2,645.19","2,479.20","2,567.24",0
325,10/31/1997,"2,502.44","2,678.49","2,401.87","2,597.38",0
326,9/30/1997,"2,575.78","2,599.36","2,439.70","2,439.70",0
327,8/31/1997,"2,439.70","2,604.98","2,439.70","2,573.26",0
328,7/31/1997,"2,592.39","2,592.39","2,417.85","2,417.85",0
329,6/30/1997,"2,398.89","2,440.44","2,274.74","2,290.63",0
330,5/31/1997,"2,297.08","2,298.67","2,158.79","2,158.79",0
331,4/30/1997,"2,167.15","2,167.15","1,989.45","2,047.10",0
332,3/31/1997,"2,038.20","2,197.01","2,038.20","2,147.00",0
333,2/28/1997,"2,133.97","2,204.57","2,097.67","2,120.98",0
334,1/31/1997,"2,120.30","2,120.30","1,973.36","1,984.43",0
335,12/31/1996,"1,984.43","2,025.62","1,926.04","2,021.30",0
336,11/30/1996,"2,023.14","2,023.14","1,875.84","1,875.84",0
337,10/31/1996,"1,879.64","1,894.94","1,834.49","1,834.49",0
338,9/30/1996,"1,830.75","1,830.75","1,722.32","1,730.23",0
339,8/31/1996,"1,730.23","1,778.13","1,723.03","1,723.03",0
340,7/31/1996,"1,693.99","1,783.33","1,653.39","1,783.33",0
341,6/30/1996,"1,768.25","1,786.04","1,743.29","1,755.75",0
342,5/31/1996,"1,759.62","1,782.39","1,670.90","1,715.57",0
343,4/30/1996,"1,714.01","1,721.86","1,651.69","1,716.72",0
344,3/31/1996,"1,693.91","1,721.10","1,662.92","1,688.60",0
345,2/29/1996,"1,679.86","1,728.51","1,660.25","1,667.55",0
346,1/31/1996,"1,660.87","1,660.87","1,556.88","1,604.06",0
347,12/31/1995,"1,604.06","1,620.30","1,577.85","1,582.34",0
348,11/30/1995,"1,579.19","1,584.55","1,521.63","1,521.63",0
349,10/31/1995,"1,513.34","1,536.32","1,496.84","1,505.71",0
350,9/30/1995,"1,512.97","1,516.81","1,451.78","1,451.78",0
351,8/31/1995,"1,447.33","1,447.33","1,424.11","1,430.87",0
352,7/31/1995,"1,438.49","1,446.30","1,398.96","1,398.96",0
353,6/30/1995,"1,392.64","1,409.73","1,346.69","1,361.03",0
354,5/31/1995,"1,360.03","1,360.03","1,305.85","1,305.85",0
355,4/30/1995,"1,306.91","1,306.91","1,272.55","1,272.55",0
356,3/31/1995,"1,269.03","1,279.62","1,221.82","1,231.24",0
357,2/28/1995,"1,234.80","1,235.50","1,188.34","1,188.34",0
358,1/31/1995,"1,188.26","1,188.26","1,155.65","1,156.27",0
359,12/31/1994,"1,156.27","1,164.19","1,120.95","1,129.59",0
360,11/30/1994,"1,140.84","1,172.52","1,130.87","1,172.52",0
361,10/31/1994,"1,181.43","1,184.19","1,129.77","1,151.93",0
362,9/30/1994,"1,153.99","1,182.56","1,144.63","1,178.37",0
363,8/31/1994,"1,183.38","1,185.82","1,135.39","1,143.28",0
364,7/31/1994,"1,137.18","1,137.18","1,107.98","1,107.98",0
365,6/30/1994,"1,103.32","1,146.98","1,098.97","1,135.51",0
366,5/31/1994,"1,132.55","1,134.90","1,091.94","1,118.98",0
367,4/30/1994,"1,112.31","1,117.59","1,081.25","1,097.08",0
368,3/31/1994,"1,097.08","1,155.30","1,096.05","1,140.17",0
369,2/28/1994,"1,146.24","1,181.44","1,140.19","1,176.21",0
370,1/31/1994,"1,180.04","1,180.04","1,139.55","1,139.55",0
371,12/31/1993,"1,142.38","1,153.79","1,131.34","1,132.07",0
372,11/30/1993,"1,131.24","1,143.63","1,115.39","1,143.63",0
373,10/31/1993,"1,140.52","1,145.84","1,122.07","1,128.18",0
374,9/30/1993,"1,123.26","1,129.41","1,106.20","1,129.18",0
375,8/31/1993,"1,129.87","1,129.87","1,092.19","1,095.30",0
376,7/31/1993,"1,090.59","1,097.39","1,075.57","1,093.01",0
377,6/30/1993,"1,097.45","1,103.36","1,078.36","1,103.36",0
378,5/31/1993,"1,094.08","1,101.71","1,065.63","1,072.87",0
379,4/30/1993,"1,066.19","1,092.68","1,048.93","1,092.68",0
380,3/31/1993,"1,096.61","1,107.81","1,072.81","1,072.81",0
381,2/28/1993,"1,074.96","1,090.45","1,047.04","1,074.34",0
382,1/31/1993,"1,063.84","1,067.48","1,042.28","1,059.78",0
383,12/31/1992,"1,059.78","1,073.33","1,045.23","1,048.21",0
384,11/30/1992,"1,049.72","1,049.72","1,012.07","1,025.53",0
385,10/31/1992,"1,015.75","1,020.48",979.38,"1,009.13",0
386,9/30/1992,"1,012.74","1,028.83","1,002.92","1,005.91",0
387,8/31/1992,"1,001.09","1,023.23",992.30,"1,023.23",0
388,7/31/1992,"1,020.65","1,020.65",983.33,990.74,0
