,Date,Close,High,Low,Open,Volume
32,4/30/2021,"20,889.84","21,140.83","20,170.81","20,367.33",0
33,3/31/2021,"20,069.27","21,003.99","19,315.07","20,284.76",0
34,2/28/2021,"19,705.62","20,438.69","18,922.64","18,922.64",0
35,1/31/2021,"18,492.08","19,418.64","17,669.96","17,669.96",0
36,12/31/2020,"17,980.20","18,189.73","16,832.50","16,853.09",0
37,11/30/2020,"16,680.03","16,992.82","14,538.43","14,538.43",0
38,10/31/2020,"14,298.90","15,166.90","14,125.47","14,125.47",0
39,9/30/2020,"13,906.56","14,606.57","13,410.25","14,449.21",0
40,8/31/2020,"14,319.48","14,479.92","13,887.61","13,887.61",0
41,7/31/2020,"13,705.00","13,888.25","12,909.56","13,151.25",0
42,6/30/2020,"13,256.88","14,359.17","12,677.82","13,116.21",0
43,5/31/2020,"12,951.94","13,283.95","11,373.58","11,650.33",0
44,4/30/2020,"12,106.44","12,519.69","9,697.30","9,895.08",0
45,3/31/2020,"10,564.26","14,213.52","9,093.27","14,107.70",0
46,2/29/2020,"13,697.99","15,794.84","13,697.99","15,198.90",0
47,1/31/2020,"15,039.52","15,797.27","15,039.52","15,458.44",0
48,12/31/2019,"15,446.24","15,507.06","14,904.49","14,964.01",0
49,11/30/2019,"15,135.79","15,247.11","14,780.33","14,780.33",0
50,10/31/2019,"14,549.86","14,677.96","13,731.95","13,950.58",0
51,9/30/2019,"14,214.42","14,676.84","13,782.87","13,782.87",0
52,8/31/2019,"13,981.89","14,392.51","13,610.72","14,392.51",0
53,7/31/2019,"14,651.87","14,781.55","14,401.44","14,522.56",0
54,6/30/2019,"14,476.43","14,476.43","13,567.91","13,567.91",0
55,5/31/2019,"13,515.04","14,830.63","13,515.04","14,534.77",0
56,4/30/2019,"14,674.82","14,709.88","14,313.44","14,341.21",0
57,3/31/2019,"14,163.87","14,519.31","13,848.00","14,519.31",0
58,2/28/2019,"14,387.81","14,506.58","13,781.06","13,781.06",0
59,1/31/2019,"13,755.74","13,755.74","12,083.81","12,289.51",0
60,12/31/2018,"12,262.60","14,063.05","11,518.71","14,063.05",0
61,11/30/2018,"13,911.52","14,273.81","13,280.74","13,947.31",0
62,10/31/2018,"13,668.40","15,061.76","13,265.65","15,061.76",0
63,9/30/2018,"15,240.15","15,501.04","15,189.07","15,501.04",0
64,8/31/2018,"15,552.37","15,552.37","14,930.65","14,930.65",0
65,7/31/2018,"14,927.02","15,200.35","14,759.18","14,759.18",0
66,6/30/2018,"14,696.40","15,198.86","14,642.84","14,696.47",0
67,5/31/2018,"14,570.68","14,704.53","13,826.47","13,871.29",0
68,4/30/2018,"13,798.14","14,161.01","13,409.37","13,409.37",0
69,3/31/2018,"13,732.32","14,320.44","13,490.87","13,558.28",0
70,2/28/2018,"13,607.41","14,324.67","13,211.20","14,324.67",0
71,1/31/2018,"14,283.57","14,610.05","14,060.22","14,060.22",0
72,12/31/2017,"13,952.82","14,051.61","13,632.38","13,847.17",0
73,11/30/2017,"13,890.21","13,890.21","13,205.68","13,406.55",0
74,10/31/2017,"13,462.29","13,521.58","13,366.72","13,447.13",0
75,9/30/2017,"13,316.14","13,316.14","12,580.10","12,742.14",0
76,8/31/2017,"12,670.72","12,881.49","12,275.64","12,881.49",0
77,7/31/2017,"12,853.82","13,080.20","12,581.82","12,811.81",0
78,6/30/2017,"12,721.95","12,834.48","12,565.72","12,612.94",0
79,5/31/2017,"12,385.04","12,653.96","12,237.36","12,653.96",0
80,4/30/2017,"12,604.25","12,755.76","12,193.08","12,389.69",0
81,3/31/2017,"12,511.75","12,764.36","12,186.46","12,764.36",0
82,2/28/2017,"12,551.04","12,761.87","12,273.56","12,290.18",0
83,1/31/2017,"12,308.40","12,486.81","12,171.46","12,218.63",0
84,12/31/2016,"12,129.68","12,447.68","11,850.63","11,850.63",0
85,11/30/2016,"11,920.69","12,044.40","10,565.07","10,733.66",0
86,10/31/2016,"10,851.89","11,309.15","10,813.91","11,282.11",0
87,9/30/2016,"11,341.34","11,480.95","10,993.16","11,304.36",0
88,8/31/2016,"11,318.77","11,391.36","10,996.56","11,145.92",0
89,7/31/2016,"11,174.84","11,174.84","10,441.33","10,610.97",0
90,6/30/2016,"10,571.42","10,908.33","9,980.97","10,655.69",0
91,5/31/2016,"10,585.49","10,585.49","10,072.09","10,482.22",0
92,4/30/2016,"10,402.54","10,605.08","10,008.61","10,241.54",0
93,3/31/2016,"10,225.27","10,225.27","9,601.31","9,601.31",0
94,2/29/2016,"9,409.02","9,432.00","8,591.54","9,259.84",0
95,1/31/2016,"9,288.14","9,914.32","8,876.93","9,904.15",0
96,12/31/2015,"10,087.04","10,674.40","9,923.08","10,674.40",0
97,11/30/2015,"10,610.36","10,654.75","10,166.51","10,539.63",0
98,10/31/2015,"10,340.33","10,451.79","9,765.94","9,765.94",0
99,9/30/2015,"9,783.62","10,406.96","9,636.22","9,976.22",0
100,8/31/2015,"10,256.84","10,842.67","9,761.82","10,829.08",0
101,7/31/2015,"10,878.12","11,127.71","10,636.79","11,017.42",0
102,6/30/2015,"10,985.41","11,361.04","10,945.41","11,045.74",0
103,5/31/2015,"11,018.76","11,140.38","10,774.40","10,879.84",0
104,4/30/2015,"10,800.20","11,209.06","10,800.20","11,050.64",0
105,3/31/2015,"11,069.21","11,178.16","10,688.01","10,994.85",0
106,2/28/2015,"10,930.61","10,973.34","10,408.89","10,408.89",0
107,1/31/2015,"10,315.74","10,609.57","10,184.52","10,564.12",0
108,12/31/2014,"10,604.88","10,746.93","10,070.82","10,292.86",0
109,11/30/2014,"10,440.21","10,563.96","10,287.55","10,335.42",0
110,10/31/2014,"10,355.49","10,355.49","9,317.18","9,672.55",0
111,9/30/2014,"9,808.60","10,428.47","9,808.60","10,428.47",0
112,8/31/2014,"10,388.66","10,388.66","9,858.35","9,858.35",0
113,7/31/2014,"9,893.49","10,555.82","9,893.49","10,551.61",0
114,6/30/2014,"10,453.06","10,453.06","9,943.40","9,944.87",0
115,5/31/2014,"9,956.46","9,987.52","9,651.13","9,847.56",0
116,4/30/2014,"9,855.25","10,253.68","9,632.81","10,207.44",0
117,3/31/2014,"10,086.89","10,278.23","9,894.32","10,041.76",0
118,2/28/2014,"10,110.06","10,115.68","9,320.06","9,320.06",0
119,1/31/2014,"9,629.69","10,003.29","9,537.13","9,811.28",0
120,12/31/2013,"9,918.93","9,918.93","9,423.58","9,623.42",0
121,11/30/2013,"9,699.49","9,701.17","9,223.69","9,363.14",0
122,10/31/2013,"9,387.03","9,531.76","8,886.57","9,229.32",0
123,9/30/2013,"9,108.37","9,161.87","8,637.64","8,637.64",0
124,8/31/2013,"8,611.46","9,036.70","8,611.46","9,021.43",0
125,7/31/2013,"8,876.96","8,914.50","8,407.72","8,408.84",0
126,6/30/2013,"8,299.50","8,463.12","8,044.41","8,388.41",0
127,5/31/2013,"8,380.23","8,538.95","7,933.11","7,933.11",0
128,4/30/2013,"8,096.62","8,113.62","7,720.22","8,042.63",0
129,3/31/2013,"8,146.92","8,146.92","7,778.80","7,778.80",0
130,2/28/2013,"7,772.96","7,950.16","7,634.33","7,737.39",0
131,1/31/2013,"7,661.47","7,701.59","7,380.24","7,380.24",0
132,12/31/2012,"7,192.29","7,230.13","6,967.44","6,967.44",0
133,11/30/2012,"6,976.83","7,011.49","6,568.93","7,011.49",0
134,10/31/2012,"6,913.60","7,097.01","6,865.93","7,026.95",0
135,9/30/2012,"7,020.14","7,287.02","6,926.79","6,936.89",0
136,8/31/2012,"6,854.99","6,909.30","6,477.76","6,511.45",0
137,7/31/2012,"6,613.32","6,841.95","6,441.59","6,757.19",0
138,6/30/2012,"6,695.74","6,695.74","6,196.74","6,222.09",0
139,5/31/2012,"6,430.29","6,910.91","6,287.81","6,895.50",0
140,4/30/2012,"6,877.75","7,004.57","6,586.13","7,004.57",0
141,3/31/2012,"6,940.84","7,039.08","6,602.01","6,835.94",0
142,2/29/2012,"6,793.56","6,901.35","6,703.91","6,703.91",0
143,1/31/2012,"6,568.81","6,635.89","6,220.89","6,255.07",0
144,12/31/2011,"6,174.34","6,251.64","5,874.14","6,093.64",0
145,11/30/2011,"6,138.50","6,289.23","5,583.17","5,945.63",0
146,10/31/2011,"6,160.34","6,345.59","5,084.85","5,084.85",0
147,9/30/2011,"5,354.55","5,939.44","5,346.60","5,877.49",0
148,8/31/2011,"6,007.77","6,509.13","5,352.98","6,509.13",0
149,7/31/2011,"6,556.37","7,059.13","6,556.37","6,935.22",0
150,6/30/2011,"6,820.17","6,820.17","6,422.26","6,754.93",0
151,5/31/2011,"6,958.61","7,026.84","6,693.86","7,010.47",0
152,4/30/2011,"7,068.29","7,068.29","6,710.04","6,917.64",0
153,3/31/2011,"6,887.56","6,887.56","6,436.57","6,609.97",0
154,2/28/2011,"6,737.69","6,848.70","6,506.99","6,524.29",0
155,1/31/2011,"6,402.22","6,552.81","6,328.86","6,440.62",0
156,12/31/2010,"6,337.27","6,381.78","6,027.03","6,027.03",0
157,11/30/2010,"5,891.63","5,971.07","5,670.92","5,670.92",0
158,10/31/2010,"5,693.10","5,722.81","5,428.79","5,501.44",0
159,9/30/2010,"5,478.96","5,483.67","5,056.72","5,056.72",0
160,8/31/2010,"4,876.63","5,333.02","4,838.26","5,333.02",0
161,7/31/2010,"5,233.14","5,360.75","4,755.68","4,853.60",0
162,6/30/2010,"4,883.32","5,368.72","4,883.32","5,111.71",0
163,5/31/2010,"5,271.12","5,810.10","5,083.34","5,810.10",0
164,4/30/2010,"5,690.54","5,901.36","5,458.64","5,458.64",0
165,3/31/2010,"5,409.13","5,505.00","5,115.16","5,115.16",0
166,2/28/2010,"5,013.14","5,032.48","4,670.72","4,843.83",0
167,1/31/2010,"4,766.87","5,124.85","4,766.87","5,039.59",0
168,12/31/2009,"4,936.75","5,021.72","4,658.24","4,658.24",0
169,11/30/2009,"4,582.57","4,770.81","4,414.41","4,414.41",0
170,10/31/2009,"4,413.51","4,868.81","4,413.51","4,546.82",0
171,9/30/2009,"4,712.14","4,832.52","4,300.27","4,324.48",0
172,8/31/2009,"4,439.42","4,500.14","4,217.09","4,332.55",0
173,7/31/2009,"4,249.05","4,249.05","3,640.80","3,930.98",0
174,6/30/2009,"3,865.95","4,014.74","3,682.73","3,969.12",0
175,5/31/2009,"3,813.03","3,889.35","3,562.07","3,686.69",0
176,4/30/2009,"3,688.66","3,693.23","3,157.89","3,157.89",0
177,3/31/2009,"3,111.19","3,277.06","2,514.42","2,670.45",0
178,2/28/2009,"2,831.20","3,419.30","2,831.20","3,232.11",0
179,1/31/2009,"3,210.73","3,746.82","3,146.92","3,657.08",0
180,12/31/2008,"3,583.93","3,583.93","3,020.54","3,020.54",0
181,11/30/2008,"3,407.40","3,928.40","2,769.51","3,863.04",0
182,10/31/2008,"3,857.14","4,852.51","3,221.78","4,852.51",0
183,9/30/2008,"4,891.94","5,454.55","4,734.57","5,367.54",0
184,8/31/2008,"5,371.51","5,458.91","5,087.03","5,164.87",0
185,7/31/2008,"5,158.52","5,213.23","4,797.37","5,070.79",0
186,6/30/2008,"5,057.09","5,655.61","5,057.09","5,518.40",0
187,5/31/2008,"5,571.94","5,571.94","5,339.10","5,421.11",0
188,4/30/2008,"5,305.66","5,371.43","5,073.10","5,258.45",0
189,3/31/2008,"5,096.47","5,214.70","4,795.46","5,071.57",0
190,2/29/2008,"5,082.49","5,401.15","5,082.49","5,401.15",0
191,1/31/2008,"5,271.14","5,516.05","4,908.11","5,516.05",0
192,12/31/2007,"5,605.87","5,801.73","5,427.80","5,569.89",0
193,11/30/2007,"5,623.04","5,837.99","5,381.36","5,796.39",0
194,10/31/2007,"6,031.69","6,145.90","5,805.27","6,007.69",0
195,9/30/2007,"5,879.74","5,963.92","5,628.55","5,843.99",0
196,8/31/2007,"5,790.85","5,823.40","5,480.96","5,692.86",0
197,7/31/2007,"5,680.31","6,237.30","5,680.31","6,155.00",0
198,6/30/2007,"6,078.49","6,259.60","6,010.62","6,241.72",0
199,5/31/2007,"6,194.23","6,194.23","5,935.14","5,935.14",0
200,4/30/2007,"5,919.73","6,052.71","5,805.79","5,805.79",0
201,3/31/2007,"5,785.16","5,845.95","5,482.57","5,702.24",0
202,2/28/2007,"5,716.96","5,965.31","5,714.01","5,803.70",0
203,1/31/2007,"5,749.68","5,749.68","5,562.97","5,638.39",0
204,12/31/2006,"5,643.02","5,718.39","5,596.53","5,605.01",0
205,11/30/2006,"5,639.20","5,682.78","5,390.02","5,396.50",0
206,10/31/2006,"5,491.80","5,560.63","5,167.11","5,170.32",0
207,9/30/2006,"5,211.51","5,272.26","5,075.57","5,178.31",0
208,8/31/2006,"5,165.96","5,165.96","4,883.62","4,936.78",0
209,7/31/2006,"5,007.08","5,211.48","4,805.10","5,211.48",0
210,6/30/2006,"5,173.42","5,305.21","4,865.98","5,300.06",0
211,5/31/2006,"5,192.01","5,590.35","5,122.63","5,450.68",0
212,4/30/2006,"5,471.01","5,545.92","5,306.78","5,410.71",0
213,3/31/2006,"5,447.68","5,447.68","5,128.34","5,287.77",0
214,2/28/2006,"5,208.51","5,277.11","5,079.35","5,243.92",0
215,1/31/2006,"5,227.74","5,227.74","4,821.22","4,821.22",0
216,12/31/2005,"4,821.22","4,935.85","4,807.03","4,930.13",0
217,11/30/2005,"4,836.12","4,879.60","4,580.72","4,580.72",0
218,10/31/2005,"4,599.36","4,767.84","4,424.49","4,767.84",0
219,9/30/2005,"4,750.16","4,828.36","4,617.19","4,745.60",0
220,8/31/2005,"4,730.55","4,877.54","4,604.54","4,837.15",0
221,7/31/2005,"4,819.76","4,841.53","4,572.41","4,572.41",0
222,6/30/2005,"4,547.09","4,593.99","4,422.35","4,446.19",0
223,5/31/2005,"4,400.26","4,402.17","4,141.66","4,153.59",0
224,4/30/2005,"4,112.12","4,387.60","4,082.97","4,333.83",0
225,3/31/2005,"4,353.54","4,547.45","4,281.45","4,506.40",0
226,2/28/2005,"4,475.73","4,501.96","4,364.34","4,409.56",0
227,1/31/2005,"4,377.23","4,480.94","4,243.59","4,480.94",0
228,12/31/2004,"4,558.48","4,571.89","4,381.21","4,498.11",0
229,11/30/2004,"4,425.00","4,429.35","4,095.21","4,106.39",0
230,10/31/2004,"4,084.76","4,125.84","3,944.27","4,073.69",0
231,9/30/2004,"3,990.84","4,011.55","3,838.10","3,838.10",0
232,8/31/2004,"3,807.68","3,846.53","3,602.96","3,846.53",0
233,7/31/2004,"3,836.06","4,026.71","3,715.25","4,024.99",0
234,6/30/2004,"4,087.13","4,087.13","3,857.46","3,946.24",0
235,5/31/2004,"3,921.41","3,921.41","3,689.52","3,883.22",0
236,4/30/2004,"3,843.18","4,127.59","3,843.18","4,067.06",0
237,3/31/2004,"4,032.28","4,085.43","3,820.21","4,047.30",0
238,2/29/2004,"3,983.11","4,039.06","3,828.09","3,929.76",0
239,1/31/2004,"3,928.12","4,054.75","3,806.72","3,806.72",0
240,12/31/2003,"3,784.93","3,836.22","3,600.50","3,759.50",0
241,11/30/2003,"3,702.62","3,702.62","3,545.80","3,623.68",0
242,10/31/2003,"3,567.02","3,571.71","3,358.27","3,358.27",0
243,9/30/2003,"3,284.03","3,472.38","3,267.90","3,405.57",0
244,8/31/2003,"3,348.69","3,348.69","3,061.51","3,142.76",0
245,7/31/2003,"3,185.75","3,215.01","3,044.25","3,044.25",0
246,6/30/2003,"3,031.20","3,102.25","2,981.72","2,997.22",0
247,5/31/2003,"2,980.46","2,980.46","2,713.07","2,713.07",0
248,4/30/2003,"2,713.17","2,713.17","2,481.92","2,481.92",0
249,3/31/2003,"2,454.47","2,536.42","2,309.40","2,415.21",0
250,2/28/2003,"2,427.24","2,484.90","2,376.66","2,484.90",0
251,1/31/2003,"2,496.93","2,682.16","2,467.37","2,548.55",0
252,12/31/2002,"2,562.62","2,705.26","2,544.63","2,705.26",0
253,11/30/2002,"2,688.39","2,712.39","2,444.95","2,542.50",0
254,10/31/2002,"2,483.06","2,484.85","2,167.90","2,437.81",0
255,9/30/2002,"2,393.48","2,610.26","2,354.43","2,589.66",0
256,8/31/2002,"2,589.66","2,707.87","2,402.02","2,549.75",0
257,7/31/2002,"2,576.93","2,887.39","2,359.84","2,887.39",0
258,6/30/2002,"2,968.56","3,078.10","2,895.57","3,077.54",0
259,5/31/2002,"3,165.32","3,322.64","3,165.32","3,304.83",0
260,4/30/2002,"3,304.37","3,417.04","3,244.28","3,330.05",0
261,3/31/2002,"3,338.90","3,338.90","3,144.89","3,144.89",0
262,2/28/2002,"3,080.54","3,164.81","2,999.05","3,164.81",0
263,1/31/2002,"3,180.38","3,314.91","3,094.46","3,217.65",0
264,12/31/2001,"3,217.65","3,247.79","3,001.28","3,001.28",0
265,11/30/2001,"3,025.63","3,038.16","2,810.44","2,816.19",0
266,10/31/2001,"2,768.39","2,843.34","2,530.64","2,530.64",0
267,9/30/2001,"2,575.68","3,030.38","2,430.05","3,030.38",0
268,8/31/2001,"3,030.38","3,179.20","3,016.32","3,173.24",0
269,7/31/2001,"3,145.63","3,241.53","3,044.24","3,241.53",0
270,6/30/2001,"3,288.01","3,331.96","3,078.16","3,247.12",0
271,5/31/2001,"3,208.41","3,376.35","3,128.58","3,146.90",0
272,4/30/2001,"3,114.01","3,114.01","2,677.06","2,786.58",0
273,3/31/2001,"2,860.43","3,139.48","2,760.70","3,039.52",0
274,2/28/2001,"3,044.28","3,317.59","3,044.28","3,317.59",0
275,1/31/2001,"3,315.97","3,327.73","2,918.80","3,056.81",0
276,12/31/2000,"3,056.81","3,104.89","2,787.73","2,898.92",0
277,11/30/2000,"2,833.13","3,120.09","2,833.13","3,056.18",0
278,10/31/2000,"3,068.04","3,124.23","2,847.00","3,124.23",0
279,9/30/2000,"3,171.92","3,295.18","3,111.55","3,272.68",0
280,8/31/2000,"3,250.92","3,250.92","3,029.27","3,029.27",0
281,7/31/2000,"3,029.02","3,229.98","2,976.67","3,107.10",0
282,6/30/2000,"3,055.36","3,104.87","2,981.14","2,981.14",0
283,5/31/2000,"2,904.78","3,049.32","2,822.09","3,049.32",0
284,4/30/2000,"2,988.36","3,075.09","2,729.43","2,993.11",0
285,3/31/2000,"3,072.00","3,144.05","3,004.58","3,082.30",0
286,2/29/2000,"3,048.18","3,048.18","2,802.43","2,802.43",0
287,1/31/2000,"2,771.19","2,951.86","2,710.80","2,786.92",0
288,12/31/1999,"2,839.40","2,839.40","2,614.53","2,614.53",0
289,11/30/1999,"2,613.31","2,662.93","2,490.11","2,490.11",0
290,10/31/1999,"2,476.67","2,480.16","2,357.25","2,446.29",0
291,9/30/1999,"2,467.38","2,560.75","2,417.62","2,507.46",0
292,8/31/1999,"2,488.42","2,577.70","2,470.23","2,577.70",0
293,7/31/1999,"2,592.09","2,697.85","2,574.57","2,631.59",0
294,6/30/1999,"2,641.41","2,641.41","2,487.43","2,500.16",0
295,5/31/1999,"2,501.26","2,563.43","2,465.93","2,469.79",0
296,4/30/1999,"2,451.22","2,455.29","2,214.01","2,241.20",0
297,3/31/1999,"2,243.19","2,271.57","2,170.34","2,232.16",0
298,2/28/1999,"2,221.08","2,409.44","2,220.12","2,409.44",0
299,1/31/1999,"2,411.77","2,491.35","2,391.47","2,410.72",0
300,12/31/1998,"2,410.72","2,410.72","2,227.23","2,297.55",0
301,11/30/1998,"2,293.46","2,322.84","2,220.62","2,220.62",0
302,10/31/1998,"2,168.73","2,168.73","1,761.43","1,978.74",0
303,9/30/1998,"2,052.13","2,122.33","1,960.48","1,979.37",0
304,8/31/1998,"1,917.14","2,393.55","1,917.14","2,369.80",0
305,7/31/1998,"2,406.93","2,668.53","2,406.93","2,660.41",0
306,6/30/1998,"2,648.06","2,658.06","2,513.41","2,629.59",0
307,5/31/1998,"2,665.95","2,861.64","2,631.08","2,860.15",0
308,4/30/1998,"2,855.39","2,917.42","2,773.10","2,853.76",0
309,3/31/1998,"2,826.23","2,826.23","2,695.10","2,729.96",0
310,2/28/1998,"2,733.25","2,733.25","2,564.40","2,564.40",0
311,1/31/1998,"2,535.06","2,580.52","2,417.11","2,564.76",0
312,12/31/1997,"2,564.76","2,614.07","2,462.74","2,569.28",0
313,11/30/1997,"2,548.85","2,666.39","2,527.40","2,642.98",0
314,10/31/1997,"2,591.50","2,797.92","2,506.81","2,725.19",0
315,9/30/1997,"2,721.05","2,721.05","2,537.50","2,537.50",0
316,8/31/1997,"2,537.50","2,537.50","2,442.93","2,474.71",0
317,7/31/1997,"2,477.02","2,477.02","2,333.34","2,333.34",0
318,6/30/1997,"2,342.72","2,342.72","2,239.55","2,245.96",0
319,5/31/1997,"2,228.43","2,228.43","1,996.98","1,996.98",0
320,4/30/1997,"1,981.07","2,015.13","1,937.82","1,983.34",0
321,3/31/1997,"1,993.16","2,168.31","1,993.16","2,122.05",0
322,2/28/1997,"2,120.73","2,197.01","2,120.73","2,197.01",0
323,1/31/1997,"2,196.45","2,203.18","2,111.85","2,127.06",0
324,12/31/1996,"2,127.06","2,127.78","2,061.69","2,088.75",0
325,11/30/1996,"2,080.83","2,080.83","1,985.57","1,988.87",0
326,10/31/1996,"1,995.15","2,048.56","1,979.25","2,022.57",0
327,9/30/1996,"2,033.20","2,033.20","1,942.01","1,958.61",0
328,8/31/1996,"1,958.61","1,968.64","1,863.79","1,863.79",0
329,7/31/1996,"1,841.18","2,030.14","1,786.66","2,030.14",0
330,6/30/1996,"2,017.97","2,103.86","1,977.72","2,091.72",0
331,5/31/1996,"2,089.48","2,100.55","2,002.10","2,025.54",0
332,4/30/1996,"2,010.39","2,010.39","1,888.71","1,906.38",0
333,3/31/1996,"1,899.42","1,899.42","1,826.63","1,859.29",0
334,2/29/1996,"1,860.78","1,866.04","1,810.09","1,810.09",0
335,1/31/1996,"1,796.77","1,810.13","1,721.97","1,799.55",0
336,12/31/1995,"1,799.55","1,799.55","1,724.71","1,766.32",0
337,11/30/1995,"1,760.86","1,760.86","1,703.34","1,703.34",0
338,10/31/1995,"1,693.07","1,768.04","1,682.24","1,768.04",0
339,9/30/1995,"1,791.12","1,820.63","1,762.32","1,762.32",0
340,8/31/1995,"1,757.46","1,757.46","1,698.44","1,704.23",0
341,7/31/1995,"1,711.23","1,711.23","1,607.33","1,607.33",0
342,6/30/1995,"1,608.24","1,608.24","1,537.46","1,537.46",0
343,5/31/1995,"1,530.33","1,540.05","1,490.19","1,492.70",0
344,4/30/1995,"1,493.41","1,493.41","1,455.54","1,460.45",0
345,3/31/1995,"1,458.17","1,458.17","1,418.57","1,430.32",0
346,2/28/1995,"1,432.79","1,438.46","1,382.22","1,382.22",0
347,1/31/1995,"1,376.83","1,404.42","1,369.23","1,380.49",0
348,12/31/1994,"1,380.49","1,380.49","1,302.98","1,343.46",0
349,11/30/1994,"1,355.75","1,407.18","1,331.41","1,400.50",0
350,10/31/1994,"1,408.38","1,409.37","1,371.16","1,401.71",0
351,9/30/1994,"1,409.42","1,435.41","1,394.62","1,413.09",0
352,8/31/1994,"1,419.33","1,419.33","1,335.33","1,341.06",0
353,7/31/1994,"1,332.26","1,342.15","1,312.24","1,313.07",0
354,6/30/1994,"1,307.83","1,376.60","1,300.70","1,359.22",0
355,5/31/1994,"1,353.42","1,383.01","1,325.67","1,382.85",0
356,4/30/1994,"1,374.33","1,397.45","1,316.02","1,373.81",0
357,3/31/1994,"1,373.81","1,485.94","1,373.81","1,438.88",0
358,2/28/1994,"1,444.56","1,468.60","1,427.10","1,462.38",0
359,1/31/1994,"1,461.67","1,461.67","1,411.15","1,411.15",0
360,12/31/1993,"1,422.19","1,422.19","1,371.47","1,384.68",0
361,11/30/1993,"1,370.94","1,414.84","1,347.75","1,412.68",0
362,10/31/1993,"1,408.19","1,414.29","1,374.85","1,374.85",0
363,9/30/1993,"1,374.42","1,374.42","1,312.89","1,337.84",0
364,8/31/1993,"1,333.63","1,333.63","1,288.53","1,288.53",0
365,7/31/1993,"1,283.54","1,290.14","1,266.15","1,275.18",0
366,6/30/1993,"1,276.74","1,276.74","1,233.44","1,272.29",0
367,5/31/1993,"1,264.73","1,268.13","1,211.42","1,211.42",0
368,4/30/1993,"1,206.84","1,242.46","1,187.12","1,242.46",0
369,3/31/1993,"1,245.44","1,252.28","1,202.96","1,202.96",0
370,2/28/1993,"1,203.36","1,259.50","1,174.92","1,237.06",0
371,1/31/1993,"1,231.41","1,246.29","1,191.78","1,203.25",0
372,12/31/1992,"1,203.25","1,203.25","1,153.05","1,165.38",0
373,11/30/1992,"1,163.32","1,163.32","1,087.69","1,088.30",0
374,10/31/1992,"1,082.65","1,082.65","1,007.10","1,033.09",0
375,9/30/1992,"1,040.12","1,057.01","1,019.19","1,019.19",0
376,8/31/1992,"1,015.15","1,051.97","1,001.40","1,051.97",0
377,7/31/1992,"1,049.69","1,049.69",996.40,"1,018.46",0
378,6/30/1992,"1,011.32","1,056.79",989.27,"1,052.12",0
379,5/31/1992,"1,047.95","1,052.38","1,033.64","1,033.64",0
380,4/30/1992,"1,033.19","1,052.73","1,006.01","1,052.73",0
381,3/31/1992,"1,057.01","1,104.36","1,052.79","1,102.65",0
382,2/29/1992,"1,101.34","1,116.45","1,077.81","1,077.81",0
383,1/31/1992,"1,073.84","1,077.27","1,000.00","1,000.00",0
384,12/31/1991,"1,000.00","1,000.00","1,000.00","1,000.00",0
